Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
011f1e57-18d7-4cb0-8cb4-af7b151496b9	TCGA-B0-4821-01A-01R-1503-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	011f1e57-18d7-4cb0-8cb4-af7b151496b9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	011f1e57-18d7-4cb0-8cb4-af7b151496b9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	011f1e57-18d7-4cb0-8cb4-af7b151496b9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	011f1e57-18d7-4cb0-8cb4-af7b151496b9 consensus_mRNA	UNCID_1195241.011f1e57-18d7-4cb0-8cb4-af7b151496b9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	011f1e57-18d7-4cb0-8cb4-af7b151496b9 gene_expression	unc.edu.011f1e57-18d7-4cb0-8cb4-af7b151496b9.1195298.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
eba87932-639b-47dd-8e04-2e830141b303	TCGA-B0-4823-01A-02R-1420-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	eba87932-639b-47dd-8e04-2e830141b303 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	eba87932-639b-47dd-8e04-2e830141b303 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	eba87932-639b-47dd-8e04-2e830141b303 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	eba87932-639b-47dd-8e04-2e830141b303 consensus_mRNA	UNCID_1171312.eba87932-639b-47dd-8e04-2e830141b303.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	eba87932-639b-47dd-8e04-2e830141b303 gene_expression	unc.edu.eba87932-639b-47dd-8e04-2e830141b303.1171462.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
aafaf3c4-9f80-40ab-af90-03f2ceda4e87	TCGA-B0-4824-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	aafaf3c4-9f80-40ab-af90-03f2ceda4e87 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	aafaf3c4-9f80-40ab-af90-03f2ceda4e87 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	aafaf3c4-9f80-40ab-af90-03f2ceda4e87 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	aafaf3c4-9f80-40ab-af90-03f2ceda4e87 consensus_mRNA	UNCID_1199012.aafaf3c4-9f80-40ab-af90-03f2ceda4e87.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	aafaf3c4-9f80-40ab-af90-03f2ceda4e87 gene_expression	unc.edu.aafaf3c4-9f80-40ab-af90-03f2ceda4e87.1199051.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
527d5fad-c35f-498d-81ea-bffdb2d8bdd9	TCGA-B0-4827-01A-02R-1420-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	527d5fad-c35f-498d-81ea-bffdb2d8bdd9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	527d5fad-c35f-498d-81ea-bffdb2d8bdd9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	527d5fad-c35f-498d-81ea-bffdb2d8bdd9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	527d5fad-c35f-498d-81ea-bffdb2d8bdd9 consensus_mRNA	UNCID_1172913.527d5fad-c35f-498d-81ea-bffdb2d8bdd9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	527d5fad-c35f-498d-81ea-bffdb2d8bdd9 gene_expression	unc.edu.527d5fad-c35f-498d-81ea-bffdb2d8bdd9.1173039.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e91714b9-a646-4690-a1ca-1354d40dd2bf	TCGA-B0-4828-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e91714b9-a646-4690-a1ca-1354d40dd2bf reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e91714b9-a646-4690-a1ca-1354d40dd2bf library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e91714b9-a646-4690-a1ca-1354d40dd2bf RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e91714b9-a646-4690-a1ca-1354d40dd2bf consensus_mRNA	UNCID_1199793.e91714b9-a646-4690-a1ca-1354d40dd2bf.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	e91714b9-a646-4690-a1ca-1354d40dd2bf gene_expression	unc.edu.e91714b9-a646-4690-a1ca-1354d40dd2bf.1199909.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
77634712-9931-46c9-b434-851f8dde2132	TCGA-B0-4833-01A-01R-1305-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	77634712-9931-46c9-b434-851f8dde2132 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	77634712-9931-46c9-b434-851f8dde2132 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	77634712-9931-46c9-b434-851f8dde2132 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	77634712-9931-46c9-b434-851f8dde2132 consensus_mRNA	UNCID_1159164.77634712-9931-46c9-b434-851f8dde2132.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	77634712-9931-46c9-b434-851f8dde2132 gene_expression	unc.edu.77634712-9931-46c9-b434-851f8dde2132.1159344.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
2044755d-951c-4565-a4aa-b7ebbfe96072	TCGA-B0-4834-01A-01R-1305-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	2044755d-951c-4565-a4aa-b7ebbfe96072 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	2044755d-951c-4565-a4aa-b7ebbfe96072 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	2044755d-951c-4565-a4aa-b7ebbfe96072 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	2044755d-951c-4565-a4aa-b7ebbfe96072 consensus_mRNA	UNCID_1169730.2044755d-951c-4565-a4aa-b7ebbfe96072.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	2044755d-951c-4565-a4aa-b7ebbfe96072 gene_expression	unc.edu.2044755d-951c-4565-a4aa-b7ebbfe96072.1169913.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
e3f60638-fdf8-4658-b68b-1113b914112e	TCGA-B0-4836-01A-01R-1305-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	e3f60638-fdf8-4658-b68b-1113b914112e reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	e3f60638-fdf8-4658-b68b-1113b914112e library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	e3f60638-fdf8-4658-b68b-1113b914112e RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	e3f60638-fdf8-4658-b68b-1113b914112e consensus_mRNA	UNCID_1169062.e3f60638-fdf8-4658-b68b-1113b914112e.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	e3f60638-fdf8-4658-b68b-1113b914112e gene_expression	unc.edu.e3f60638-fdf8-4658-b68b-1113b914112e.1169135.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d	TCGA-B0-4837-01A-01R-1305-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d consensus_mRNA	UNCID_1186927.3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d gene_expression	unc.edu.3cb8daa1-6cb3-4baa-bb97-38e82d73bf0d.1187135.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
6ca77d33-0f4f-495d-ba00-5b9686c1d5bc	TCGA-B0-4838-01A-01R-1305-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	6ca77d33-0f4f-495d-ba00-5b9686c1d5bc reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	6ca77d33-0f4f-495d-ba00-5b9686c1d5bc library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	6ca77d33-0f4f-495d-ba00-5b9686c1d5bc RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	6ca77d33-0f4f-495d-ba00-5b9686c1d5bc consensus_mRNA	UNCID_1172770.6ca77d33-0f4f-495d-ba00-5b9686c1d5bc.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	6ca77d33-0f4f-495d-ba00-5b9686c1d5bc gene_expression	unc.edu.6ca77d33-0f4f-495d-ba00-5b9686c1d5bc.1172825.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
66a8dca9-cbca-4123-856f-bad5d1402523	TCGA-B0-4839-01A-01R-1305-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	66a8dca9-cbca-4123-856f-bad5d1402523 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	66a8dca9-cbca-4123-856f-bad5d1402523 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	66a8dca9-cbca-4123-856f-bad5d1402523 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	66a8dca9-cbca-4123-856f-bad5d1402523 consensus_mRNA	UNCID_1178344.66a8dca9-cbca-4123-856f-bad5d1402523.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	66a8dca9-cbca-4123-856f-bad5d1402523 gene_expression	unc.edu.66a8dca9-cbca-4123-856f-bad5d1402523.1178438.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
8f94529e-99ea-4c86-935f-898cba73b13d	TCGA-B0-4841-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	8f94529e-99ea-4c86-935f-898cba73b13d reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	8f94529e-99ea-4c86-935f-898cba73b13d library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	8f94529e-99ea-4c86-935f-898cba73b13d RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	8f94529e-99ea-4c86-935f-898cba73b13d consensus_mRNA	UNCID_1199017.8f94529e-99ea-4c86-935f-898cba73b13d.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	8f94529e-99ea-4c86-935f-898cba73b13d gene_expression	unc.edu.8f94529e-99ea-4c86-935f-898cba73b13d.1199067.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
809b49c6-f80b-471e-aa68-918f5c2f6f21	TCGA-B0-4842-01A-02R-1420-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	809b49c6-f80b-471e-aa68-918f5c2f6f21 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	809b49c6-f80b-471e-aa68-918f5c2f6f21 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	809b49c6-f80b-471e-aa68-918f5c2f6f21 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	809b49c6-f80b-471e-aa68-918f5c2f6f21 consensus_mRNA	UNCID_1186448.809b49c6-f80b-471e-aa68-918f5c2f6f21.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	809b49c6-f80b-471e-aa68-918f5c2f6f21 gene_expression	unc.edu.809b49c6-f80b-471e-aa68-918f5c2f6f21.1186559.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
9a28384b-79ee-4fc6-a9a8-4b3df2cdd966	TCGA-B0-4843-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	9a28384b-79ee-4fc6-a9a8-4b3df2cdd966 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	9a28384b-79ee-4fc6-a9a8-4b3df2cdd966 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	9a28384b-79ee-4fc6-a9a8-4b3df2cdd966 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	9a28384b-79ee-4fc6-a9a8-4b3df2cdd966 consensus_mRNA	UNCID_1199476.9a28384b-79ee-4fc6-a9a8-4b3df2cdd966.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	9a28384b-79ee-4fc6-a9a8-4b3df2cdd966 gene_expression	unc.edu.9a28384b-79ee-4fc6-a9a8-4b3df2cdd966.1199513.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f5de2436-f768-42ab-8a59-245407f26b24	TCGA-B0-4844-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f5de2436-f768-42ab-8a59-245407f26b24 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f5de2436-f768-42ab-8a59-245407f26b24 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f5de2436-f768-42ab-8a59-245407f26b24 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f5de2436-f768-42ab-8a59-245407f26b24 consensus_mRNA	UNCID_1199840.f5de2436-f768-42ab-8a59-245407f26b24.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	f5de2436-f768-42ab-8a59-245407f26b24 gene_expression	unc.edu.f5de2436-f768-42ab-8a59-245407f26b24.1199998.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
aed585d4-f5ff-4de3-a405-64c6c057d52e	TCGA-B0-4845-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	aed585d4-f5ff-4de3-a405-64c6c057d52e reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	aed585d4-f5ff-4de3-a405-64c6c057d52e library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	aed585d4-f5ff-4de3-a405-64c6c057d52e RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	aed585d4-f5ff-4de3-a405-64c6c057d52e consensus_mRNA	UNCID_1201162.aed585d4-f5ff-4de3-a405-64c6c057d52e.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	aed585d4-f5ff-4de3-a405-64c6c057d52e gene_expression	unc.edu.aed585d4-f5ff-4de3-a405-64c6c057d52e.1201391.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
9195fcf1-8cba-4e90-9f20-c4a6897b8985	TCGA-B0-4846-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	9195fcf1-8cba-4e90-9f20-c4a6897b8985 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	9195fcf1-8cba-4e90-9f20-c4a6897b8985 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	9195fcf1-8cba-4e90-9f20-c4a6897b8985 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	9195fcf1-8cba-4e90-9f20-c4a6897b8985 consensus_mRNA	UNCID_1178693.9195fcf1-8cba-4e90-9f20-c4a6897b8985.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	9195fcf1-8cba-4e90-9f20-c4a6897b8985 gene_expression	unc.edu.9195fcf1-8cba-4e90-9f20-c4a6897b8985.1178778.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d	TCGA-B0-4847-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d consensus_mRNA	UNCID_1084857.1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d gene_expression	unc.edu.1c765ec2-c3d2-4fa4-9f56-031c47f2ec2d.1084964.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
4cfe91dd-92ea-489c-ac47-66ee0bbbeab5	TCGA-B0-4848-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	4cfe91dd-92ea-489c-ac47-66ee0bbbeab5 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	4cfe91dd-92ea-489c-ac47-66ee0bbbeab5 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	4cfe91dd-92ea-489c-ac47-66ee0bbbeab5 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	4cfe91dd-92ea-489c-ac47-66ee0bbbeab5 consensus_mRNA	UNCID_1197577.4cfe91dd-92ea-489c-ac47-66ee0bbbeab5.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	4cfe91dd-92ea-489c-ac47-66ee0bbbeab5 gene_expression	unc.edu.4cfe91dd-92ea-489c-ac47-66ee0bbbeab5.1197659.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
8a1167d8-5eb6-48e4-9fe9-b75cc51c56de	TCGA-B0-4849-01A-01R-1277-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	8a1167d8-5eb6-48e4-9fe9-b75cc51c56de reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	8a1167d8-5eb6-48e4-9fe9-b75cc51c56de library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	8a1167d8-5eb6-48e4-9fe9-b75cc51c56de RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	8a1167d8-5eb6-48e4-9fe9-b75cc51c56de consensus_mRNA	UNCID_1199672.8a1167d8-5eb6-48e4-9fe9-b75cc51c56de.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	8a1167d8-5eb6-48e4-9fe9-b75cc51c56de gene_expression	unc.edu.8a1167d8-5eb6-48e4-9fe9-b75cc51c56de.1199781.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_KIRC.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
